dt,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515236400,2018-01-06 11:00:00 +0000 UTC,2018-01-06 11:00:00 ,4887398,,,,254.48,249.15,257.15,1035,,,59,4,270,,,,,,,,,5,800,Clear,sky is clear,02n
1515240000,2018-01-06 12:00:00 +0000 UTC,2018-01-06 12:00:00 ,4887398,,,,253.54,248.15,257.15,1035,,,64,2,290,,,,,,,,,5,800,Clear,sky is clear,02n
1515243600,2018-01-06 13:00:00 +0000 UTC,2018-01-06 13:00:00 ,4887398,,,,254.15,248.15,256.15,1035,,,64,3,270,,,,,,,,,20,801,Clouds,few clouds,02n
1515247200,2018-01-06 14:00:00 +0000 UTC,2018-01-06 14:00:00 ,4887398,,,,254.15,252.15,256.15,1036,,,70,4,280,,,,,,,,,20,801,Clouds,few clouds,02d
1515250800,2018-01-06 15:00:00 +0000 UTC,2018-01-06 15:00:00 ,4887398,,,,255.01,252.15,257.15,1036,,,65,4,270,,,,,,,,,20,801,Clouds,few clouds,02d
1515254400,2018-01-06 16:00:00 +0000 UTC,2018-01-06 16:00:00 ,4887398,,,,257.0100156,254.15,260.15,1037,,,65,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1515258000,2018-01-06 17:00:00 +0000 UTC,2018-01-06 17:00:00 ,4887398,,,,259.35,257.15,261.15,1037,,,55,4,280,,,,,,,,,20,801,Clouds,few clouds,02d
1515261600,2018-01-06 18:00:00 +0000 UTC,2018-01-06 18:00:00 ,4887398,,,,261.2399844,260.15,263.15,1037,,,43,3,290,,,,,,,,,20,801,Clouds,few clouds,02d
1515265200,2018-01-06 19:00:00 +0000 UTC,2018-01-06 19:00:00 ,4887398,,,,262.58,261.15,264.15,1036,,,40,3,280,,,,,,,,,20,801,Clouds,few clouds,02d
1515268800,2018-01-06 20:00:00 +0000 UTC,2018-01-06 20:00:00 ,4887398,,,,263.12,260.15,265.15,1035,,,37,2,286,,,,,,,,,20,801,Clouds,few clouds,02d
1515272400,2018-01-06 21:00:00 +0000 UTC,2018-01-06 21:00:00 ,4887398,,,,263.44,261.15,265.15,1035,,,40,2,286,,,,,,,,,20,801,Clouds,few clouds,02d
1515276000,2018-01-06 22:00:00 +0000 UTC,2018-01-06 22:00:00 ,4887398,,,,263.15,260.15,265.15,1035,,,47,2,286,,,,,,,,,1,800,Clear,sky is clear,01d
1515279600,2018-01-06 23:00:00 +0000 UTC,2018-01-06 23:00:00 ,4887398,,,,262.25,259.15,265.15,1035,,,60,3,210,,,,,,,,,1,800,Clear,sky is clear,01d
1515283200,2018-01-07 00:00:00 +0000 UTC,2018-01-07 00:00:00 ,4887398,,,,260.7099844,257.15,264.15,1034,,,71,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515286800,2018-01-07 01:00:00 +0000 UTC,2018-01-07 01:00:00 ,4887398,,,,259.16,256.15,263.15,1034,,,71,2,200,,,,,,,,,1,800,Clear,sky is clear,01n
1515290400,2018-01-07 02:00:00 +0000 UTC,2018-01-07 02:00:00 ,4887398,,,,257.87,253.15,262.15,1034,,,77,2,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515294000,2018-01-07 03:00:00 +0000 UTC,2018-01-07 03:00:00 ,4887398,,,,258.94,257.15,261.15,1033,,,60,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515297600,2018-01-07 04:00:00 +0000 UTC,2018-01-07 04:00:00 ,4887398,,,,258.3299844,256.15,261.15,1032,,,60,4,180,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515301200,2018-01-07 05:00:00 +0000 UTC,2018-01-07 05:00:00 ,4887398,,,,258.07,256.15,261.15,1032,,,55,2,170,,,,,,,,,1,800,Clear,sky is clear,01n
1515304800,2018-01-07 06:00:00 +0000 UTC,2018-01-07 06:00:00 ,4887398,,,,258.5100156,256.15,261.15,1031,,,55,3,140,,,,,,,,,1,800,Clear,sky is clear,01n
1515308400,2018-01-07 07:00:00 +0000 UTC,2018-01-07 07:00:00 ,4887398,,,,259.75,259.15,261.15,1030,,,55,3,160,,,,,,,,,1,800,Clear,sky is clear,01n
1515312000,2018-01-07 08:00:00 +0000 UTC,2018-01-07 08:00:00 ,4887398,,,,260.41,259.15,261.15,1029,,,55,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1515315600,2018-01-07 09:00:00 +0000 UTC,2018-01-07 09:00:00 ,4887398,,,,261.0499844,260.15,262.15,1028,,,56,4,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515319200,2018-01-07 10:00:00 +0000 UTC,2018-01-07 10:00:00 ,4887398,,,,262.23,261.15,263.15,1027,,,56,4,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515322800,2018-01-07 11:00:00 +0000 UTC,2018-01-07 11:00:00 ,4887398,,,,263.33,262.15,264.15,1026,,,52,5,160,,,,,,,,,90,600,Snow,light snow,13n
1515326400,2018-01-07 12:00:00 +0000 UTC,2018-01-07 12:00:00 ,4887398,,,,263.41,262.15,264.15,1025,,,61,5,170,,,,,,,,,90,600,Snow,light snow,13n
1515330000,2018-01-07 13:00:00 +0000 UTC,2018-01-07 13:00:00 ,4887398,,,,264.05,263.15,265.15,1024,,,61,6,170,,,,,,,,,90,600,Snow,light snow,13n
1515333600,2018-01-07 14:00:00 +0000 UTC,2018-01-07 14:00:00 ,4887398,,,,264.64,264.15,265.15,1023,,,57,6,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515337200,2018-01-07 15:00:00 +0000 UTC,2018-01-07 15:00:00 ,4887398,,,,265.68,265.15,267.15,1022,,,48,7,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515340800,2018-01-07 16:00:00 +0000 UTC,2018-01-07 16:00:00 ,4887398,,,,266.15,266.15,266.15,1022,,,67,9,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515344400,2018-01-07 17:00:00 +0000 UTC,2018-01-07 17:00:00 ,4887398,,,,267.32,266.15,269.15,1021,,,49,5,190,0.3,,,,,,,,90,500,Rain,light rain,10d
1515348000,2018-01-07 18:00:00 +0000 UTC,2018-01-07 18:00:00 ,4887398,,,,268.5,267.15,270.15,1020,,,49,6,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515351600,2018-01-07 19:00:00 +0000 UTC,2018-01-07 19:00:00 ,4887398,,,,269.25,268.15,270.15,1019,,,68,7,200,,,,,,,,,90,301,Drizzle,drizzle,09d
1515355200,2018-01-07 20:00:00 +0000 UTC,2018-01-07 20:00:00 ,4887398,,,,269.86,269.15,270.15,1017,,,79,6,210,,,,,,,,,90,701,Mist,mist,50d
1515355200,2018-01-07 20:00:00 +0000 UTC,2018-01-07 20:00:00 ,4887398,,,,269.86,269.15,270.15,1017,,,79,6,210,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1515358800,2018-01-07 21:00:00 +0000 UTC,2018-01-07 21:00:00 ,4887398,,,,270.65,270.15,271.15,1016,,,73,8,210,,,,,,,,,90,301,Drizzle,drizzle,09d
1515362400,2018-01-07 22:00:00 +0000 UTC,2018-01-07 22:00:00 ,4887398,,,,271.35,271.15,272.15,1017,,,74,4,210,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1515366000,2018-01-07 23:00:00 +0000 UTC,2018-01-07 23:00:00 ,4887398,,,,271.36,271.15,272.15,1015,,,79,6,210,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515366000,2018-01-07 23:00:00 +0000 UTC,2018-01-07 23:00:00 ,4887398,,,,271.36,271.15,272.15,1015,,,79,6,210,,,,,,,,,90,701,Mist,mist,50n
1515369600,2018-01-08 00:00:00 +0000 UTC,2018-01-08 00:00:00 ,4887398,,,,272.15,271.15,273.15,1016,,,80,5,200,,,,,,,,,90,701,Mist,mist,50n
1515369600,2018-01-08 00:00:00 +0000 UTC,2018-01-08 00:00:00 ,4887398,,,,272.15,271.15,273.15,1016,,,80,5,200,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515373200,2018-01-08 01:00:00 +0000 UTC,2018-01-08 01:00:00 ,4887398,,,,272.55,272.15,273.15,1016,,,100,5,190,,,,,,,,,90,301,Drizzle,drizzle,09n
1515373200,2018-01-08 01:00:00 +0000 UTC,2018-01-08 01:00:00 ,4887398,,,,272.55,272.15,273.15,1016,,,100,5,190,,,,,,,,,90,701,Mist,mist,50n
1515376800,2018-01-08 02:00:00 +0000 UTC,2018-01-08 02:00:00 ,4887398,,,,273.06,272.15,274.15,1014,,,100,6,210,,,,,,,,,90,701,Mist,mist,50n
1515376800,2018-01-08 02:00:00 +0000 UTC,2018-01-08 02:00:00 ,4887398,,,,273.06,272.15,274.15,1014,,,100,6,210,,,,,,,,,90,301,Drizzle,drizzle,09n
1515380400,2018-01-08 03:00:00 +0000 UTC,2018-01-08 03:00:00 ,4887398,,,,273.06,272.15,274.15,1014,,,100,7,210,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1515380400,2018-01-08 03:00:00 +0000 UTC,2018-01-08 03:00:00 ,4887398,,,,273.06,272.15,274.15,1014,,,100,7,210,0.3,,,,,,,,90,701,Mist,mist,50n
1515380400,2018-01-08 03:00:00 +0000 UTC,2018-01-08 03:00:00 ,4887398,,,,273.06,272.15,274.15,1014,,,100,7,210,0.3,,,,,,,,90,500,Rain,light rain,10n
1515384000,2018-01-08 04:00:00 +0000 UTC,2018-01-08 04:00:00 ,4887398,,,,273.65,273.15,274.15,1014,,,86,5,200,,,,,,,,,90,600,Snow,light snow,13n
1515384000,2018-01-08 04:00:00 +0000 UTC,2018-01-08 04:00:00 ,4887398,,,,273.65,273.15,274.15,1014,,,86,5,200,,,,,,,,,90,701,Mist,mist,50n
1515387600,2018-01-08 05:00:00 +0000 UTC,2018-01-08 05:00:00 ,4887398,,,,273.55,273.15,274.15,1013,,,100,5,200,,,,,,,,,90,701,Mist,mist,50n
1515387600,2018-01-08 05:00:00 +0000 UTC,2018-01-08 05:00:00 ,4887398,,,,273.55,273.15,274.15,1013,,,100,5,200,,,,,,,,,90,602,Snow,heavy snow,13n
1515391200,2018-01-08 06:00:00 +0000 UTC,2018-01-08 06:00:00 ,4887398,,,,273.69,273.15,274.15,1012,,,86,6,220,,,,,,,,,90,600,Snow,light snow,13n
1515391200,2018-01-08 06:00:00 +0000 UTC,2018-01-08 06:00:00 ,4887398,,,,273.69,273.15,274.15,1012,,,86,6,220,,,,,,,,,90,701,Mist,mist,50n
1515394800,2018-01-08 07:00:00 +0000 UTC,2018-01-08 07:00:00 ,4887398,,,,273.65,273.15,274.15,1013,,,100,6,230,0.3,,,,,,,,90,600,Snow,light snow,13n
1515394800,2018-01-08 07:00:00 +0000 UTC,2018-01-08 07:00:00 ,4887398,,,,273.65,273.15,274.15,1013,,,100,6,230,0.3,,,,,,,,90,701,Mist,mist,50n
1515394800,2018-01-08 07:00:00 +0000 UTC,2018-01-08 07:00:00 ,4887398,,,,273.65,273.15,274.15,1013,,,100,6,230,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515394800,2018-01-08 07:00:00 +0000 UTC,2018-01-08 07:00:00 ,4887398,,,,273.65,273.15,274.15,1013,,,100,6,230,0.3,,,,,,,,90,500,Rain,light rain,10n
1515398400,2018-01-08 08:00:00 +0000 UTC,2018-01-08 08:00:00 ,4887398,,,,273.84,273.15,274.15,1011,,,86,6,240,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515398400,2018-01-08 08:00:00 +0000 UTC,2018-01-08 08:00:00 ,4887398,,,,273.84,273.15,274.15,1011,,,86,6,240,,,,,,,,,90,701,Mist,mist,50n
1515398400,2018-01-08 08:00:00 +0000 UTC,2018-01-08 08:00:00 ,4887398,,,,273.84,273.15,274.15,1011,,,86,6,240,,,,,,,,,90,600,Snow,light snow,13n
1515402000,2018-01-08 09:00:00 +0000 UTC,2018-01-08 09:00:00 ,4887398,,,,274.24,273.15,275.15,1012,,,86,5,250,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515402000,2018-01-08 09:00:00 +0000 UTC,2018-01-08 09:00:00 ,4887398,,,,274.24,273.15,275.15,1012,,,86,5,250,,,,,,,,,90,701,Mist,mist,50n
1515405600,2018-01-08 10:00:00 +0000 UTC,2018-01-08 10:00:00 ,4887398,,,,274.15,273.15,275.15,1013,,,93,4,240,,,,,,,,,90,701,Mist,mist,50n
1515409200,2018-01-08 11:00:00 +0000 UTC,2018-01-08 11:00:00 ,4887398,,,,274.14,273.15,275.15,1013,,,93,5,230,,,,,,,,,90,701,Mist,mist,50n
1515412800,2018-01-08 12:00:00 +0000 UTC,2018-01-08 12:00:00 ,4887398,,,,274.16,273.15,275.15,1014,,,100,5,260,,,,,,,,,90,701,Mist,mist,50n
1515416400,2018-01-08 13:00:00 +0000 UTC,2018-01-08 13:00:00 ,4887398,,,,274.16,273.15,275.15,1015,,,83,4,270,,,,,,,,,75,701,Mist,mist,50n
1515420000,2018-01-08 14:00:00 +0000 UTC,2018-01-08 14:00:00 ,4887398,,,,274.15,273.15,275.15,1016,,,92,5,260,,,,,,,,,90,701,Mist,mist,50d
1515420000,2018-01-08 14:00:00 +0000 UTC,2018-01-08 14:00:00 ,4887398,,,,274.15,273.15,275.15,1016,,,92,5,260,,,,,,,,,90,721,Haze,haze,50d
1515423600,2018-01-08 15:00:00 +0000 UTC,2018-01-08 15:00:00 ,4887398,,,,274.24,273.15,275.15,1016,,,92,3,270,,,,,,,,,90,701,Mist,mist,50d
1515423600,2018-01-08 15:00:00 +0000 UTC,2018-01-08 15:00:00 ,4887398,,,,274.24,273.15,275.15,1016,,,92,3,270,,,,,,,,,90,721,Haze,haze,50d
1515427200,2018-01-08 16:00:00 +0000 UTC,2018-01-08 16:00:00 ,4887398,,,,273.96,273.15,275.15,1017,,,80,5,270,,,,,,,,,90,701,Mist,mist,50d
1515427200,2018-01-08 16:00:00 +0000 UTC,2018-01-08 16:00:00 ,4887398,,,,273.96,273.15,275.15,1017,,,80,5,270,,,,,,,,,90,721,Haze,haze,50d
1515430800,2018-01-08 17:00:00 +0000 UTC,2018-01-08 17:00:00 ,4887398,,,,274.25,273.15,275.15,1017,,,80,8,240,,,,,,,,,75,721,Haze,haze,50d
1515430800,2018-01-08 17:00:00 +0000 UTC,2018-01-08 17:00:00 ,4887398,,,,274.25,273.15,275.15,1017,,,80,8,240,,,,,,,,,75,701,Mist,mist,50d
1515434400,2018-01-08 18:00:00 +0000 UTC,2018-01-08 18:00:00 ,4887398,,,,274.51,273.15,276.15,1017,,,69,7,240,,,,,,,,,40,701,Mist,mist,50d
1515434400,2018-01-08 18:00:00 +0000 UTC,2018-01-08 18:00:00 ,4887398,,,,274.51,273.15,276.15,1017,,,69,7,240,,,,,,,,,40,721,Haze,haze,50d
1515438000,2018-01-08 19:00:00 +0000 UTC,2018-01-08 19:00:00 ,4887398,,,,274.78,273.15,276.15,1017,,,69,7,260,,,,,,,,,20,701,Mist,mist,50d
1515438000,2018-01-08 19:00:00 +0000 UTC,2018-01-08 19:00:00 ,4887398,,,,274.78,273.15,276.15,1017,,,69,7,260,,,,,,,,,20,721,Haze,haze,50d
1515441600,2018-01-08 20:00:00 +0000 UTC,2018-01-08 20:00:00 ,4887398,,,,274.97,273.15,276.15,1017,,,69,10,250,,,,,,,,,20,701,Mist,mist,50d
1515441600,2018-01-08 20:00:00 +0000 UTC,2018-01-08 20:00:00 ,4887398,,,,274.97,273.15,276.15,1017,,,69,10,250,,,,,,,,,20,721,Haze,haze,50d
1515445200,2018-01-08 21:00:00 +0000 UTC,2018-01-08 21:00:00 ,4887398,,,,275.05,274.15,276.15,1017,,,69,7,260,,,,,,,,,40,721,Haze,haze,50d
1515448800,2018-01-08 22:00:00 +0000 UTC,2018-01-08 22:00:00 ,4887398,,,,275.53,274.15,277.15,1018,,,86,4,240,,,,,,,,,1,721,Haze,haze,50d
1515452400,2018-01-08 23:00:00 +0000 UTC,2018-01-08 23:00:00 ,4887398,,,,275.16,273.15,277.15,1019,,,86,4,250,,,,,,,,,1,701,Mist,mist,50d
1515452400,2018-01-08 23:00:00 +0000 UTC,2018-01-08 23:00:00 ,4887398,,,,275.16,273.15,277.15,1019,,,86,4,250,,,,,,,,,1,721,Haze,haze,50d
1515456000,2018-01-09 00:00:00 +0000 UTC,2018-01-09 00:00:00 ,4887398,,,,273.99,272.15,276.15,1019,,,92,3,220,,,,,,,,,1,701,Mist,mist,50n
1515459600,2018-01-09 01:00:00 +0000 UTC,2018-01-09 01:00:00 ,4887398,,,,273.25,271.15,275.15,1019,,,80,3,230,,,,,,,,,20,701,Mist,mist,50n
1515463200,2018-01-09 02:00:00 +0000 UTC,2018-01-09 02:00:00 ,4887398,,,,273.06,272.15,274.15,1020,,,92,4,250,,,,,,,,,1,701,Mist,mist,50n
1515466800,2018-01-09 03:00:00 +0000 UTC,2018-01-09 03:00:00 ,4887398,,,,272.52,271.15,274.15,1020,,,92,3,240,,,,,,,,,1,701,Mist,mist,50n
1515470400,2018-01-09 04:00:00 +0000 UTC,2018-01-09 04:00:00 ,4887398,,,,272.15,271.15,273.15,1021,,,81,3,240,,,,,,,,,40,701,Mist,mist,50n
1515474000,2018-01-09 05:00:00 +0000 UTC,2018-01-09 05:00:00 ,4887398,,,,271.6,270.15,273.15,1021,,,83,2,220,,,,,,,,,1,701,Mist,mist,50n
1515477600,2018-01-09 06:00:00 +0000 UTC,2018-01-09 06:00:00 ,4887398,,,,271.78,270.15,273.15,1022,,,83,2,220,,,,,,,,,1,701,Mist,mist,50n
1515481200,2018-01-09 07:00:00 +0000 UTC,2018-01-09 07:00:00 ,4887398,,,,271.34,269.15,273.15,1022,,,92,2,210,,,,,,,,,1,701,Mist,mist,50n
1515481200,2018-01-09 07:00:00 +0000 UTC,2018-01-09 07:00:00 ,4887398,,,,271.34,269.15,273.15,1022,,,92,2,210,,,,,,,,,1,741,Fog,fog,50n
1515484800,2018-01-09 08:00:00 +0000 UTC,2018-01-09 08:00:00 ,4887398,,,,270.89,269.15,272.15,1023,,,92,1,210,,,,,,,,,1,701,Mist,mist,50n
1515484800,2018-01-09 08:00:00 +0000 UTC,2018-01-09 08:00:00 ,4887398,,,,270.89,269.15,272.15,1023,,,92,1,210,,,,,,,,,1,741,Fog,fog,50n
1515488400,2018-01-09 09:00:00 +0000 UTC,2018-01-09 09:00:00 ,4887398,,,,270.79,269.15,272.15,1023,,,92,1,256,,,,,,,,,1,701,Mist,mist,50n
1515492000,2018-01-09 10:00:00 +0000 UTC,2018-01-09 10:00:00 ,4887398,,,,270.6,269.15,272.15,1023,,,92,2,200,,,,,,,,,90,701,Mist,mist,50n
1515492000,2018-01-09 10:00:00 +0000 UTC,2018-01-09 10:00:00 ,4887398,,,,270.6,269.15,272.15,1023,,,92,2,200,,,,,,,,,90,741,Fog,fog,50n
1515495600,2018-01-09 11:00:00 +0000 UTC,2018-01-09 11:00:00 ,4887398,,,,270.79,269.15,272.15,1024,,,92,1,199,,,,,,,,,90,701,Mist,mist,50n
1515495600,2018-01-09 11:00:00 +0000 UTC,2018-01-09 11:00:00 ,4887398,,,,270.79,269.15,272.15,1024,,,92,1,199,,,,,,,,,90,741,Fog,fog,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,2018-01-09 12:00:00 ,4887398,,,,270.69,269.15,272.15,1024,,,100,2,210,,,,,,,,,90,701,Mist,mist,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,2018-01-09 12:00:00 ,4887398,,,,270.69,269.15,272.15,1024,,,100,2,210,,,,,,,,,90,741,Fog,fog,50n
1515502800,2018-01-09 13:00:00 +0000 UTC,2018-01-09 13:00:00 ,4887398,,,,270.6,269.15,272.15,1024,,,92,2,230,,,,,,,,,90,701,Mist,mist,50n
1515502800,2018-01-09 13:00:00 +0000 UTC,2018-01-09 13:00:00 ,4887398,,,,270.6,269.15,272.15,1024,,,92,2,230,,,,,,,,,90,741,Fog,fog,50n
1515506400,2018-01-09 14:00:00 +0000 UTC,2018-01-09 14:00:00 ,4887398,,,,270.14,269.15,271.15,1024,,,100,1,220,,,,,,,,,90,741,Fog,fog,50d
1515506400,2018-01-09 14:00:00 +0000 UTC,2018-01-09 14:00:00 ,4887398,,,,270.14,269.15,271.15,1024,,,100,1,220,,,,,,,,,90,701,Mist,mist,50d
1515510000,2018-01-09 15:00:00 +0000 UTC,2018-01-09 15:00:00 ,4887398,,,,270.69,270.15,271.15,1026,,,100,3,210,,,,,,,,,90,741,Fog,fog,50d
1515510000,2018-01-09 15:00:00 +0000 UTC,2018-01-09 15:00:00 ,4887398,,,,270.69,270.15,271.15,1026,,,100,3,210,,,,,,,,,90,701,Mist,mist,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,2018-01-09 16:00:00 ,4887398,,,,271.24,270.15,272.15,1026,,,100,3,210,,,,,,,,,90,701,Mist,mist,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,2018-01-09 16:00:00 ,4887398,,,,271.24,270.15,272.15,1026,,,100,3,210,,,,,,,,,90,741,Fog,fog,50d
1515517200,2018-01-09 17:00:00 +0000 UTC,2018-01-09 17:00:00 ,4887398,,,,271.55,271.15,272.15,1026,,,92,4,210,,,,,,,,,90,701,Mist,mist,50d
1515517200,2018-01-09 17:00:00 +0000 UTC,2018-01-09 17:00:00 ,4887398,,,,271.55,271.15,272.15,1026,,,92,4,210,,,,,,,,,90,741,Fog,fog,50d
1515520800,2018-01-09 18:00:00 +0000 UTC,2018-01-09 18:00:00 ,4887398,,,,271.94,271.15,274.15,1025,,,92,3,190,,,,,,,,,90,701,Mist,mist,50d
1515520800,2018-01-09 18:00:00 +0000 UTC,2018-01-09 18:00:00 ,4887398,,,,271.94,271.15,274.15,1025,,,92,3,190,,,,,,,,,90,741,Fog,fog,50d
1515524400,2018-01-09 19:00:00 +0000 UTC,2018-01-09 19:00:00 ,4887398,,,,272.34,271.15,274.15,1025,,,100,2,167,,,,,,,,,90,701,Mist,mist,50d
1515524400,2018-01-09 19:00:00 +0000 UTC,2018-01-09 19:00:00 ,4887398,,,,272.34,271.15,274.15,1025,,,100,2,167,,,,,,,,,90,741,Fog,fog,50d
1515528000,2018-01-09 20:00:00 +0000 UTC,2018-01-09 20:00:00 ,4887398,,,,272.94,271.15,275.15,1023,,,80,2,160,,,,,,,,,75,701,Mist,mist,50d
1515528000,2018-01-09 20:00:00 +0000 UTC,2018-01-09 20:00:00 ,4887398,,,,272.94,271.15,275.15,1023,,,80,2,160,,,,,,,,,75,721,Haze,haze,50d
1515531600,2018-01-09 21:00:00 +0000 UTC,2018-01-09 21:00:00 ,4887398,,,,273.62,272.15,276.15,1024,,,93,2,150,,,,,,,,,90,701,Mist,mist,50d
1515531600,2018-01-09 21:00:00 +0000 UTC,2018-01-09 21:00:00 ,4887398,,,,273.62,272.15,276.15,1024,,,93,2,150,,,,,,,,,90,721,Haze,haze,50d
1515535200,2018-01-09 22:00:00 +0000 UTC,2018-01-09 22:00:00 ,4887398,,,,273.43,272.15,275.15,1024,,,93,3,170,,,,,,,,,90,721,Haze,haze,50d
1515535200,2018-01-09 22:00:00 +0000 UTC,2018-01-09 22:00:00 ,4887398,,,,273.43,272.15,275.15,1024,,,93,3,170,,,,,,,,,90,701,Mist,mist,50d
1515538800,2018-01-09 23:00:00 +0000 UTC,2018-01-09 23:00:00 ,4887398,,,,273.16,272.15,275.15,1023,,,88,3,150,,,,,,,,,90,721,Haze,haze,50n
1515538800,2018-01-09 23:00:00 +0000 UTC,2018-01-09 23:00:00 ,4887398,,,,273.16,272.15,275.15,1023,,,88,3,150,,,,,,,,,90,701,Mist,mist,50n
1515542400,2018-01-10 00:00:00 +0000 UTC,2018-01-10 00:00:00 ,4887398,,,,272.79,272.15,274.15,1023,,,88,3,160,,,,,,,,,90,701,Mist,mist,50n
1515542400,2018-01-10 00:00:00 +0000 UTC,2018-01-10 00:00:00 ,4887398,,,,272.79,272.15,274.15,1023,,,88,3,160,,,,,,,,,90,721,Haze,haze,50n
1515546000,2018-01-10 01:00:00 +0000 UTC,2018-01-10 01:00:00 ,4887398,,,,272.55,272.15,273.15,1023,,,88,3,150,,,,,,,,,90,701,Mist,mist,50n
1515549600,2018-01-10 02:00:00 +0000 UTC,2018-01-10 02:00:00 ,4887398,,,,272.51,272.15,273.15,1024,,,90,2,150,,,,,,,,,90,701,Mist,mist,50n
1515553200,2018-01-10 03:00:00 +0000 UTC,2018-01-10 03:00:00 ,4887398,,,,272.45,272.15,273.15,1022,,,92,3,160,,,,,,,,,90,701,Mist,mist,50n
1515556800,2018-01-10 04:00:00 +0000 UTC,2018-01-10 04:00:00 ,4887398,,,,271.85,271.15,272.15,1022,,,92,5,150,,,,,,,,,75,701,Mist,mist,50n
1515560400,2018-01-10 05:00:00 +0000 UTC,2018-01-10 05:00:00 ,4887398,,,,272.14,271.15,273.15,1021,,,87,2,130,,,,,,,,,1,701,Mist,mist,50n
1515564000,2018-01-10 06:00:00 +0000 UTC,2018-01-10 06:00:00 ,4887398,,,,272.05,271.15,273.15,1021,,,87,2,150,,,,,,,,,1,701,Mist,mist,50n
1515567600,2018-01-10 07:00:00 +0000 UTC,2018-01-10 07:00:00 ,4887398,,,,272.87,272.15,274.15,1021,,,87,3,140,,,,,,,,,90,701,Mist,mist,50n
1515571200,2018-01-10 08:00:00 +0000 UTC,2018-01-10 08:00:00 ,4887398,,,,273.14,272.15,274.15,1018,,,96,4,150,,,,,,,,,90,701,Mist,mist,50n
1515571200,2018-01-10 08:00:00 +0000 UTC,2018-01-10 08:00:00 ,4887398,,,,273.14,272.15,274.15,1018,,,96,4,150,,,,,,,,,90,741,Fog,fog,50n
1515574800,2018-01-10 09:00:00 +0000 UTC,2018-01-10 09:00:00 ,4887398,,,,274.35,274.15,275.15,1018,,,93,4,140,,,,,,,,,90,701,Mist,mist,50n
1515578400,2018-01-10 10:00:00 +0000 UTC,2018-01-10 10:00:00 ,4887398,,,,274.65,274.15,275.15,1016,,,93,4,160,0.3,,,,,,,,90,701,Mist,mist,50n
1515578400,2018-01-10 10:00:00 +0000 UTC,2018-01-10 10:00:00 ,4887398,,,,274.65,274.15,275.15,1016,,,93,4,160,0.3,,,,,,,,90,500,Rain,light rain,10n
1515578400,2018-01-10 10:00:00 +0000 UTC,2018-01-10 10:00:00 ,4887398,,,,274.65,274.15,275.15,1016,,,93,4,160,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1515582000,2018-01-10 11:00:00 +0000 UTC,2018-01-10 11:00:00 ,4887398,,,,274.6,273.15,276.15,1016,,,93,3,150,0.9,,,,,,,,90,301,Drizzle,drizzle,09n
1515582000,2018-01-10 11:00:00 +0000 UTC,2018-01-10 11:00:00 ,4887398,,,,274.6,273.15,276.15,1016,,,93,3,150,0.9,,,,,,,,90,701,Mist,mist,50n
1515582000,2018-01-10 11:00:00 +0000 UTC,2018-01-10 11:00:00 ,4887398,,,,274.6,273.15,276.15,1016,,,93,3,150,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1515582000,2018-01-10 11:00:00 +0000 UTC,2018-01-10 11:00:00 ,4887398,,,,274.6,273.15,276.15,1016,,,93,3,150,0.9,,,,,,,,90,741,Fog,fog,50n
1515585600,2018-01-10 12:00:00 +0000 UTC,2018-01-10 12:00:00 ,4887398,,,,275.15,274.15,276.15,1016,,,93,6,150,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515585600,2018-01-10 12:00:00 +0000 UTC,2018-01-10 12:00:00 ,4887398,,,,275.15,274.15,276.15,1016,,,93,6,150,,,,,,,,,90,701,Mist,mist,50n
