dt,dt_iso,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1510308000,2017-11-10 10:00:00 +0000 UTC,2017-11-10 10:00:00 +0000 UTC,2017-11-10 10:00:00 ,4887398,,,,266.25,264.15,271.15,1032,,,57,4,330,,,,,,,,,90,600,Snow,light snow,13n
1510311600,2017-11-10 11:00:00 +0000 UTC,2017-11-10 11:00:00 +0000 UTC,2017-11-10 11:00:00 ,4887398,,,,266.59,264.15,272.15,1033,,,54,7,340,,,,,,,,,90,600,Snow,light snow,13n
1510315200,2017-11-10 12:00:00 +0000 UTC,2017-11-10 12:00:00 +0000 UTC,2017-11-10 12:00:00 ,4887398,,,,265.84,264.15,270.15,1034,,,67,3,320,,,,,,,,,90,600,Snow,light snow,13n
1510318800,2017-11-10 13:00:00 +0000 UTC,2017-11-10 13:00:00 +0000 UTC,2017-11-10 13:00:00 ,4887398,,,,265.74,264.15,270.15,1034,,,79,5,320,,,,,,,,,90,600,Snow,light snow,13n
1510322400,2017-11-10 14:00:00 +0000 UTC,2017-11-10 14:00:00 +0000 UTC,2017-11-10 14:00:00 ,4887398,,,,266.24,264.15,269.15,1035,,,79,3,330,,,,,,,,,90,600,Snow,light snow,13d
1510326000,2017-11-10 15:00:00 +0000 UTC,2017-11-10 15:00:00 +0000 UTC,2017-11-10 15:00:00 ,4887398,,,,267.41,265.15,271.15,1036,,,85,2,310,,,,,,,,,90,600,Snow,light snow,13d
1510329600,2017-11-10 16:00:00 +0000 UTC,2017-11-10 16:00:00 +0000 UTC,2017-11-10 16:00:00 ,4887398,,,,268.59,267.15,271.15,1037,,,46,3,100,,,,,,,,,90,600,Snow,light snow,13d
1510329600,2017-11-10 16:00:00 +0000 UTC,2017-11-10 16:00:00 +0000 UTC,2017-11-10 16:00:00 ,4887398,,,,268.59,267.15,271.15,1037,,,46,3,100,,,,,,,,,90,701,Mist,mist,50d
1510333200,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 ,4887398,,,,270.06,268.15,272.15,1036,,,68,1,110,,,,,,,,,90,600,Snow,light snow,13d
1510333200,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 ,4887398,,,,270.06,268.15,272.15,1036,,,68,1,110,,,,,,,,,90,701,Mist,mist,50d
1510333200,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 +0000 UTC,2017-11-10 17:00:00 ,4887398,,,,270.06,268.15,272.15,1036,,,68,1,110,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1510336800,2017-11-10 18:00:00 +0000 UTC,2017-11-10 18:00:00 +0000 UTC,2017-11-10 18:00:00 ,4887398,,,,270.78,269.15,272.15,1036,,,42,2,120,,,,,,,,,90,600,Snow,light snow,13d
1510336800,2017-11-10 18:00:00 +0000 UTC,2017-11-10 18:00:00 +0000 UTC,2017-11-10 18:00:00 ,4887398,,,,270.78,269.15,272.15,1036,,,42,2,120,,,,,,,,,90,701,Mist,mist,50d
1510340400,2017-11-10 19:00:00 +0000 UTC,2017-11-10 19:00:00 +0000 UTC,2017-11-10 19:00:00 ,4887398,,,,271.51,270.15,274.15,1035,,,100,2,120,,,,,,,,,75,600,Snow,light snow,13d
1510340400,2017-11-10 19:00:00 +0000 UTC,2017-11-10 19:00:00 +0000 UTC,2017-11-10 19:00:00 ,4887398,,,,271.51,270.15,274.15,1035,,,100,2,120,,,,,,,,,75,701,Mist,mist,50d
1510344000,2017-11-10 20:00:00 +0000 UTC,2017-11-10 20:00:00 +0000 UTC,2017-11-10 20:00:00 ,4887398,,,,272.05,270.15,274.15,1035,,,40,3,70,,,,,,,,,75,600,Snow,light snow,13d
1510344000,2017-11-10 20:00:00 +0000 UTC,2017-11-10 20:00:00 +0000 UTC,2017-11-10 20:00:00 ,4887398,,,,272.05,270.15,274.15,1035,,,40,3,70,,,,,,,,,75,701,Mist,mist,50d
1510347600,2017-11-10 21:00:00 +0000 UTC,2017-11-10 21:00:00 +0000 UTC,2017-11-10 21:00:00 ,4887398,,,,272.34,270.15,274.15,1035,,,100,4,70,,,,,,,,,75,600,Snow,light snow,13d
1510351200,2017-11-10 22:00:00 +0000 UTC,2017-11-10 22:00:00 +0000 UTC,2017-11-10 22:00:00 ,4887398,,,,272.41,271.15,274.15,1035,,,100,3,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1510354800,2017-11-10 23:00:00 +0000 UTC,2017-11-10 23:00:00 +0000 UTC,2017-11-10 23:00:00 ,4887398,,,,271.96,271.15,273.15,1035,,,100,3,90,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510358400,2017-11-11 00:00:00 +0000 UTC,2017-11-11 00:00:00 +0000 UTC,2017-11-11 00:00:00 ,4887398,,,,270.74,270.15,271.15,1034,,,63,2,100,,,,,,,,,1,800,Clear,sky is clear,01n
1510362000,2017-11-11 01:00:00 +0000 UTC,2017-11-11 01:00:00 +0000 UTC,2017-11-11 01:00:00 ,4887398,,,,270.94,270.15,272.15,1034,,,42,2,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1510365600,2017-11-11 02:00:00 +0000 UTC,2017-11-11 02:00:00 +0000 UTC,2017-11-11 02:00:00 ,4887398,,,,270.6,269.15,272.15,1034,,,46,2,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1510369200,2017-11-11 03:00:00 +0000 UTC,2017-11-11 03:00:00 +0000 UTC,2017-11-11 03:00:00 ,4887398,,,,270.42,269.15,272.15,1034,,,50,3,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1510372800,2017-11-11 04:00:00 +0000 UTC,2017-11-11 04:00:00 +0000 UTC,2017-11-11 04:00:00 ,4887398,,,,270.15,269.15,272.15,1034,,,50,4,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1510376400,2017-11-11 05:00:00 +0000 UTC,2017-11-11 05:00:00 +0000 UTC,2017-11-11 05:00:00 ,4887398,,,,269.87,269.15,271.15,1034,,,53,2,120,,,,,,,,,1,800,Clear,sky is clear,01n
1510380000,2017-11-11 06:00:00 +0000 UTC,2017-11-11 06:00:00 +0000 UTC,2017-11-11 06:00:00 ,4887398,,,,269.55,269.15,270.15,1034,,,53,2,120,,,,,,,,,1,800,Clear,sky is clear,01n
1510383600,2017-11-11 07:00:00 +0000 UTC,2017-11-11 07:00:00 +0000 UTC,2017-11-11 07:00:00 ,4887398,,,,269.69,269.15,270.15,1033,,,53,3,120,,,,,,,,,1,800,Clear,sky is clear,01n
1510387200,2017-11-11 08:00:00 +0000 UTC,2017-11-11 08:00:00 +0000 UTC,2017-11-11 08:00:00 ,4887398,,,,270.966,270.966,270.966,1032,,,72,5,141,,0,,,,0,,,16,801,Clouds,few clouds,2
1510390800,2017-11-11 09:00:00 +0000 UTC,2017-11-11 09:00:00 +0000 UTC,2017-11-11 09:00:00 ,4887398,,,,269.79,269.15,270.15,1032,,,58,4,130,,,,,,,,,1,800,Clear,sky is clear,01n
1510394400,2017-11-11 10:00:00 +0000 UTC,2017-11-11 10:00:00 +0000 UTC,2017-11-11 10:00:00 ,4887398,,,,269.88,269.15,270.15,1031,,,73,5,140,,,,,,,,,40,802,Clouds,scattered clouds,03n
1510398000,2017-11-11 11:00:00 +0000 UTC,2017-11-11 11:00:00 +0000 UTC,2017-11-11 11:00:00 ,4887398,,,,269.65,269.15,270.15,1031,,,73,4,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1510401600,2017-11-11 12:00:00 +0000 UTC,2017-11-11 12:00:00 +0000 UTC,2017-11-11 12:00:00 ,4887398,,,,269.86,269.15,270.15,1031,,,73,3,150,,,,,,,,,1,800,Clear,sky is clear,01n
1510405200,2017-11-11 13:00:00 +0000 UTC,2017-11-11 13:00:00 +0000 UTC,2017-11-11 13:00:00 ,4887398,,,,269.86,269.15,270.15,1030,,,79,3,140,,,,,,,,,40,802,Clouds,scattered clouds,03n
1510408800,2017-11-11 14:00:00 +0000 UTC,2017-11-11 14:00:00 +0000 UTC,2017-11-11 14:00:00 ,4887398,,,,270.45,270.15,271.15,1031,,,63,2,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510412400,2017-11-11 15:00:00 +0000 UTC,2017-11-11 15:00:00 +0000 UTC,2017-11-11 15:00:00 ,4887398,,,,270.6,270.15,271.15,1031,,,63,2,140,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510416000,2017-11-11 16:00:00 +0000 UTC,2017-11-11 16:00:00 +0000 UTC,2017-11-11 16:00:00 ,4887398,,,,271.15,271.15,271.15,1029,,,74,5,140,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510419600,2017-11-11 17:00:00 +0000 UTC,2017-11-11 17:00:00 +0000 UTC,2017-11-11 17:00:00 ,4887398,,,,272.14,271.15,273.15,1029,,,100,4,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510423200,2017-11-11 18:00:00 +0000 UTC,2017-11-11 18:00:00 +0000 UTC,2017-11-11 18:00:00 ,4887398,,,,273.13,272.15,275.15,1028,,,51,3,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510426800,2017-11-11 19:00:00 +0000 UTC,2017-11-11 19:00:00 +0000 UTC,2017-11-11 19:00:00 ,4887398,,,,273.53,272.15,275.15,1027,,,51,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510430400,2017-11-11 20:00:00 +0000 UTC,2017-11-11 20:00:00 +0000 UTC,2017-11-11 20:00:00 ,4887398,,,,274.5,273.15,276.15,1026,,,47,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510434000,2017-11-11 21:00:00 +0000 UTC,2017-11-11 21:00:00 +0000 UTC,2017-11-11 21:00:00 ,4887398,,,,275.23,274.15,276.15,1026,,,47,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510437600,2017-11-11 22:00:00 +0000 UTC,2017-11-11 22:00:00 +0000 UTC,2017-11-11 22:00:00 ,4887398,,,,275.24,274.15,276.15,1026,,,64,2,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1510441200,2017-11-11 23:00:00 +0000 UTC,2017-11-11 23:00:00 +0000 UTC,2017-11-11 23:00:00 ,4887398,,,,275.41,274.15,276.15,1025,,,51,3,140,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510444800,2017-11-12 00:00:00 +0000 UTC,2017-11-12 00:00:00 +0000 UTC,2017-11-12 00:00:00 ,4887398,,,,275.42,274.15,276.15,1025,,,59,2,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510448400,2017-11-12 01:00:00 +0000 UTC,2017-11-12 01:00:00 +0000 UTC,2017-11-12 01:00:00 ,4887398,,,,275.59,274.15,277.15,1025,,,48,2,150,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510452000,2017-11-12 02:00:00 +0000 UTC,2017-11-12 02:00:00 +0000 UTC,2017-11-12 02:00:00 ,4887398,,,,275.65,275.15,276.15,1025,,,64,2,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510455600,2017-11-12 03:00:00 +0000 UTC,2017-11-12 03:00:00 +0000 UTC,2017-11-12 03:00:00 ,4887398,,,,275.74,275.15,276.15,1024,,,69,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510459200,2017-11-12 04:00:00 +0000 UTC,2017-11-12 04:00:00 +0000 UTC,2017-11-12 04:00:00 ,4887398,,,,275.96,275.15,277.15,1025,,,51,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510462800,2017-11-12 05:00:00 +0000 UTC,2017-11-12 05:00:00 +0000 UTC,2017-11-12 05:00:00 ,4887398,,,,275.96,275.15,277.15,1025,,,55,2,201,,,,,,,,,90,804,Clouds,overcast clouds,04n
1510466400,2017-11-12 06:00:00 +0000 UTC,2017-11-12 06:00:00 +0000 UTC,2017-11-12 06:00:00 ,4887398,,,,275.86,274.15,277.15,1025,,,55,2,201,,,,,,,,,90,301,Drizzle,drizzle,09n
1510470000,2017-11-12 07:00:00 +0000 UTC,2017-11-12 07:00:00 +0000 UTC,2017-11-12 07:00:00 ,4887398,,,,275.87,275.15,277.15,1025,,,69,2,201,0.3,,,,,,,,90,500,Rain,light rain,10n
1510473600,2017-11-12 08:00:00 +0000 UTC,2017-11-12 08:00:00 +0000 UTC,2017-11-12 08:00:00 ,4887398,,,,275.65,275.15,276.15,1025,,,86,2,233,0.3,,,,,,,,90,500,Rain,light rain,10n
1510477200,2017-11-12 09:00:00 +0000 UTC,2017-11-12 09:00:00 +0000 UTC,2017-11-12 09:00:00 ,4887398,,,,275.69,275.15,276.15,1025,,,86,2,233,0.3,,,,,,,,90,500,Rain,light rain,10n
1510480800,2017-11-12 10:00:00 +0000 UTC,2017-11-12 10:00:00 +0000 UTC,2017-11-12 10:00:00 ,4887398,,,,275.55,275.15,276.15,1025,,,93,2,233,0.3,,,,,,,,90,500,Rain,light rain,10n
1510480800,2017-11-12 10:00:00 +0000 UTC,2017-11-12 10:00:00 +0000 UTC,2017-11-12 10:00:00 ,4887398,,,,275.55,275.15,276.15,1025,,,93,2,233,0.3,,,,,,,,90,701,Mist,mist,50n
1510484400,2017-11-12 11:00:00 +0000 UTC,2017-11-12 11:00:00 +0000 UTC,2017-11-12 11:00:00 ,4887398,,,,275.42,275.15,276.15,1025,,,86,2,130,0.3,,,,,,,,90,500,Rain,light rain,10n
1510484400,2017-11-12 11:00:00 +0000 UTC,2017-11-12 11:00:00 +0000 UTC,2017-11-12 11:00:00 ,4887398,,,,275.42,275.15,276.15,1025,,,86,2,130,0.3,,,,,,,,90,701,Mist,mist,50n
1510488000,2017-11-12 12:00:00 +0000 UTC,2017-11-12 12:00:00 +0000 UTC,2017-11-12 12:00:00 ,4887398,,,,275.5,275.15,276.15,1025,,,100,0,297,,,,,,,,,90,701,Mist,mist,50n
1510491600,2017-11-12 13:00:00 +0000 UTC,2017-11-12 13:00:00 +0000 UTC,2017-11-12 13:00:00 ,4887398,,,,275.55,275.15,276.15,1025,,,100,1,120,0.3,,,,,,,,90,500,Rain,light rain,10d
1510495200,2017-11-12 14:00:00 +0000 UTC,2017-11-12 14:00:00 +0000 UTC,2017-11-12 14:00:00 ,4887398,,,,275.69,274.15,277.15,1026,,,100,1,27,0.3,,,,,,,,90,701,Mist,mist,50d
1510495200,2017-11-12 14:00:00 +0000 UTC,2017-11-12 14:00:00 +0000 UTC,2017-11-12 14:00:00 ,4887398,,,,275.69,274.15,277.15,1026,,,100,1,27,0.3,,,,,,,,90,500,Rain,light rain,10d
1510498800,2017-11-12 15:00:00 +0000 UTC,2017-11-12 15:00:00 +0000 UTC,2017-11-12 15:00:00 ,4887398,,,,276.14,275.15,277.15,1027,,,100,1,27,,,,,,,,,90,701,Mist,mist,50d
1510502400,2017-11-12 16:00:00 +0000 UTC,2017-11-12 16:00:00 +0000 UTC,2017-11-12 16:00:00 ,4887398,,,,276.44,276.15,277.15,1027,,,100,1,27,,,,,,,,,90,701,Mist,mist,50d
1510506000,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 ,4887398,,,,277.14,276.15,278.15,1027,,,100,1,217,0.3,,,,,,,,90,500,Rain,light rain,10d
1510506000,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 ,4887398,,,,277.14,276.15,278.15,1027,,,100,1,217,0.3,,,,,,,,90,701,Mist,mist,50d
1510506000,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 +0000 UTC,2017-11-12 17:00:00 ,4887398,,,,277.14,276.15,278.15,1027,,,100,1,217,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1510509600,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 ,4887398,,,,276.85,275.15,278.15,1026,,,80,1,217,0.3,,,,,,,,90,500,Rain,light rain,10d
1510509600,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 ,4887398,,,,276.85,275.15,278.15,1026,,,80,1,217,0.3,,,,,,,,90,701,Mist,mist,50d
1510509600,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 +0000 UTC,2017-11-12 18:00:00 ,4887398,,,,276.85,275.15,278.15,1026,,,80,1,217,0.3,,,,,,,,90,600,Snow,light snow,13d
1510513200,2017-11-12 19:00:00 +0000 UTC,2017-11-12 19:00:00 +0000 UTC,2017-11-12 19:00:00 ,4887398,,,,276.75,275.15,278.15,1026,,,80,1,217,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1510513200,2017-11-12 19:00:00 +0000 UTC,2017-11-12 19:00:00 +0000 UTC,2017-11-12 19:00:00 ,4887398,,,,276.75,275.15,278.15,1026,,,80,1,217,0.9,,,,,,,,90,701,Mist,mist,50d
1510516800,2017-11-12 20:00:00 +0000 UTC,2017-11-12 20:00:00 +0000 UTC,2017-11-12 20:00:00 ,4887398,,,,276.7,275.15,278.15,1026,,,93,2,276,0.3,,,,,,,,90,500,Rain,light rain,10d
1510516800,2017-11-12 20:00:00 +0000 UTC,2017-11-12 20:00:00 +0000 UTC,2017-11-12 20:00:00 ,4887398,,,,276.7,275.15,278.15,1026,,,93,2,276,0.3,,,,,,,,90,701,Mist,mist,50d
1510520400,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 ,4887398,,,,276.42,276.15,277.15,1026,,,80,2,276,0.3,,,,,,,,90,500,Rain,light rain,10d
1510520400,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 ,4887398,,,,276.42,276.15,277.15,1026,,,80,2,276,0.3,,,,,,,,90,701,Mist,mist,50d
1510520400,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 +0000 UTC,2017-11-12 21:00:00 ,4887398,,,,276.42,276.15,277.15,1026,,,80,2,276,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1510524000,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 ,4887398,,,,276.6,276.15,277.15,1026,,,93,2,276,0.3,,,,,,,,90,500,Rain,light rain,10d
1510524000,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 ,4887398,,,,276.6,276.15,277.15,1026,,,93,2,276,0.3,,,,,,,,90,701,Mist,mist,50d
1510524000,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 +0000 UTC,2017-11-12 22:00:00 ,4887398,,,,276.6,276.15,277.15,1026,,,93,2,276,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1510527600,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 ,4887398,,,,276.51,276.15,277.15,1027,,,93,3,306,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1510527600,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 ,4887398,,,,276.51,276.15,277.15,1027,,,93,3,306,0.3,,,,,,,,90,701,Mist,mist,50n
1510527600,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 +0000 UTC,2017-11-12 23:00:00 ,4887398,,,,276.51,276.15,277.15,1027,,,93,3,306,0.3,,,,,,,,90,500,Rain,light rain,10n
1510531200,2017-11-13 00:00:00 +0000 UTC,2017-11-13 00:00:00 +0000 UTC,2017-11-13 00:00:00 ,4887398,,,,276.33,275.15,277.15,1028,,,93,2,250,0.3,,,,,,,,90,701,Mist,mist,50n
1510531200,2017-11-13 00:00:00 +0000 UTC,2017-11-13 00:00:00 +0000 UTC,2017-11-13 00:00:00 ,4887398,,,,276.33,275.15,277.15,1028,,,93,2,250,0.3,,,,,,,,90,500,Rain,light rain,10n
1510534800,2017-11-13 01:00:00 +0000 UTC,2017-11-13 01:00:00 +0000 UTC,2017-11-13 01:00:00 ,4887398,,,,276.15,275.15,277.15,1028,,,100,1,290,,,,,,,,,90,701,Mist,mist,50n
1510538400,2017-11-13 02:00:00 +0000 UTC,2017-11-13 02:00:00 +0000 UTC,2017-11-13 02:00:00 ,4887398,,,,276.15,275.15,277.15,1029,,,93,2,320,,,,,,,,,90,701,Mist,mist,50n
1510542000,2017-11-13 03:00:00 +0000 UTC,2017-11-13 03:00:00 +0000 UTC,2017-11-13 03:00:00 ,4887398,,,,276.06,275.15,277.15,1029,,,100,1,310,,,,,,,,,90,701,Mist,mist,50n
1510545600,2017-11-13 04:00:00 +0000 UTC,2017-11-13 04:00:00 +0000 UTC,2017-11-13 04:00:00 ,4887398,,,,275.96,275.15,277.15,1030,,,93,3,280,,,,,,,,,90,701,Mist,mist,50n
1510549200,2017-11-13 05:00:00 +0000 UTC,2017-11-13 05:00:00 +0000 UTC,2017-11-13 05:00:00 ,4887398,,,,275.97,275.15,277.15,1030,,,86,4,320,,,,,,,,,90,701,Mist,mist,50n
1510552800,2017-11-13 06:00:00 +0000 UTC,2017-11-13 06:00:00 +0000 UTC,2017-11-13 06:00:00 ,4887398,,,,275.96,275.15,277.15,1030,,,93,3,270,,,,,,,,,90,701,Mist,mist,50n
1510556400,2017-11-13 07:00:00 +0000 UTC,2017-11-13 07:00:00 +0000 UTC,2017-11-13 07:00:00 ,4887398,,,,276.05,275.15,277.15,1030,,,86,3,300,,,,,,,,,90,701,Mist,mist,50n
1510560000,2017-11-13 08:00:00 +0000 UTC,2017-11-13 08:00:00 +0000 UTC,2017-11-13 08:00:00 ,4887398,,,,275.66,274.15,277.15,1030,,,100,2,300,,,,,,,,,40,701,Mist,mist,50n
1510563600,2017-11-13 09:00:00 +0000 UTC,2017-11-13 09:00:00 +0000 UTC,2017-11-13 09:00:00 ,4887398,,,,275.06,273.15,277.15,1030,,,100,2,280,,,,,,,,,20,701,Mist,mist,50n
1510567200,2017-11-13 10:00:00 +0000 UTC,2017-11-13 10:00:00 +0000 UTC,2017-11-13 10:00:00 ,4887398,,,,273.89,271.15,277.15,1031,,,100,3,311,,,,,,,,,1,701,Mist,mist,50n
1510570800,2017-11-13 11:00:00 +0000 UTC,2017-11-13 11:00:00 +0000 UTC,2017-11-13 11:00:00 ,4887398,,,,273.07,270.15,276.15,1031,,,100,3,260,,,,,,,,,5,701,Mist,mist,50n
1510570800,2017-11-13 11:00:00 +0000 UTC,2017-11-13 11:00:00 +0000 UTC,2017-11-13 11:00:00 ,4887398,,,,273.07,270.15,276.15,1031,,,100,3,260,,,,,,,,,5,741,Fog,fog,50n
1510574400,2017-11-13 12:00:00 +0000 UTC,2017-11-13 12:00:00 +0000 UTC,2017-11-13 12:00:00 ,4887398,,,,273.16,271.15,275.15,1032,,,100,2,250,,,,,,,,,5,701,Mist,mist,50n
1510574400,2017-11-13 12:00:00 +0000 UTC,2017-11-13 12:00:00 +0000 UTC,2017-11-13 12:00:00 ,4887398,,,,273.16,271.15,275.15,1032,,,100,2,250,,,,,,,,,5,741,Fog,fog,50n
1510578000,2017-11-13 13:00:00 +0000 UTC,2017-11-13 13:00:00 +0000 UTC,2017-11-13 13:00:00 ,4887398,,,,272.06,269.15,274.15,1031,,,100,2,300,,,,,,,,,20,701,Mist,mist,50d
1510578000,2017-11-13 13:00:00 +0000 UTC,2017-11-13 13:00:00 +0000 UTC,2017-11-13 13:00:00 ,4887398,,,,272.06,269.15,274.15,1031,,,100,2,300,,,,,,,,,20,741,Fog,fog,50d
1510581600,2017-11-13 14:00:00 +0000 UTC,2017-11-13 14:00:00 +0000 UTC,2017-11-13 14:00:00 ,4887398,,,,272.42,270.15,275.15,1033,,,100,3,250,,,,,,,,,20,701,Mist,mist,50d
1510581600,2017-11-13 14:00:00 +0000 UTC,2017-11-13 14:00:00 +0000 UTC,2017-11-13 14:00:00 ,4887398,,,,272.42,270.15,275.15,1033,,,100,3,250,,,,,,,,,20,741,Fog,fog,50d
1510585200,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 ,4887398,,,,274.42,273.15,277.15,1033,,,86,3,260,,,,,,,,,20,701,Mist,mist,50d
1510585200,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 ,4887398,,,,274.42,273.15,277.15,1033,,,86,3,260,,,,,,,,,20,741,Fog,fog,50d
1510585200,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 +0000 UTC,2017-11-13 15:00:00 ,4887398,,,,274.42,273.15,277.15,1033,,,86,3,260,,,,,,,,,20,721,Haze,haze,50d
1510588800,2017-11-13 16:00:00 +0000 UTC,2017-11-13 16:00:00 +0000 UTC,2017-11-13 16:00:00 ,4887398,,,,275.76,273.15,278.15,1033,,,75,5,260,,,,,,,,,40,701,Mist,mist,50d
1510588800,2017-11-13 16:00:00 +0000 UTC,2017-11-13 16:00:00 +0000 UTC,2017-11-13 16:00:00 ,4887398,,,,275.76,273.15,278.15,1033,,,75,5,260,,,,,,,,,40,721,Haze,haze,50d
1510592400,2017-11-13 17:00:00 +0000 UTC,2017-11-13 17:00:00 +0000 UTC,2017-11-13 17:00:00 ,4887398,,,,277.4,275.15,279.15,1033,,,80,4,280,,,,,,,,,75,721,Haze,haze,50d
1510592400,2017-11-13 17:00:00 +0000 UTC,2017-11-13 17:00:00 +0000 UTC,2017-11-13 17:00:00 ,4887398,,,,277.4,275.15,279.15,1033,,,80,4,280,,,,,,,,,75,701,Mist,mist,50d
1510596000,2017-11-13 18:00:00 +0000 UTC,2017-11-13 18:00:00 +0000 UTC,2017-11-13 18:00:00 ,4887398,,,,277.77,276.15,280.15,1032,,,70,5,270,,,,,,,,,75,721,Haze,haze,50d
1510596000,2017-11-13 18:00:00 +0000 UTC,2017-11-13 18:00:00 +0000 UTC,2017-11-13 18:00:00 ,4887398,,,,277.77,276.15,280.15,1032,,,70,5,270,,,,,,,,,75,701,Mist,mist,50d
1510599600,2017-11-13 19:00:00 +0000 UTC,2017-11-13 19:00:00 +0000 UTC,2017-11-13 19:00:00 ,4887398,,,,278.04,276.15,281.15,1032,,,65,3,260,,,,,,,,,75,721,Haze,haze,50d
1510599600,2017-11-13 19:00:00 +0000 UTC,2017-11-13 19:00:00 +0000 UTC,2017-11-13 19:00:00 ,4887398,,,,278.04,276.15,281.15,1032,,,65,3,260,,,,,,,,,75,701,Mist,mist,50d
1510603200,2017-11-13 20:00:00 +0000 UTC,2017-11-13 20:00:00 +0000 UTC,2017-11-13 20:00:00 ,4887398,,,,278.04,276.15,281.15,1031,,,100,3,250,,,,,,,,,75,721,Haze,haze,50d
1510603200,2017-11-13 20:00:00 +0000 UTC,2017-11-13 20:00:00 +0000 UTC,2017-11-13 20:00:00 ,4887398,,,,278.04,276.15,281.15,1031,,,100,3,250,,,,,,,,,75,701,Mist,mist,50d
1510606800,2017-11-13 21:00:00 +0000 UTC,2017-11-13 21:00:00 +0000 UTC,2017-11-13 21:00:00 ,4887398,,,,277.95,276.15,280.15,1031,,,100,3,240,,,,,,,,,90,721,Haze,haze,50d
1510606800,2017-11-13 21:00:00 +0000 UTC,2017-11-13 21:00:00 +0000 UTC,2017-11-13 21:00:00 ,4887398,,,,277.95,276.15,280.15,1031,,,100,3,240,,,,,,,,,90,701,Mist,mist,50d
