,dt,dt_iso_x,city_id_x,temp_x,temp_min_x,temp_max_x,pressure_x,humidity_x,wind_speed_x,wind_deg_x,weather_id_x,weather_main_x,weather_description_x,weather_icon_x,dt_iso_y,city_id_y,temp_y,temp_min_y,temp_max_y,pressure_y,humidity_y,wind_speed_y,wind_deg_y,weather_id_y,weather_main_y,weather_description_y,weather_icon_y
14688,1539266400,2018-10-11 14:00:00 +0000 UTC,4887398,279.66,278.15,281.45,1013,61,6,260,803,Clouds,broken clouds,04d,2018-10-11 14:00:00 +0000 UTC,4887398,279.66,278.15,281.45,1013,61,6,260,803,Clouds,broken clouds,04d
14689,1539270000,2018-10-11 15:00:00 +0000 UTC,4887398,280.18,278.75,282.15,1014,57,5,270,803,Clouds,broken clouds,04d,2018-10-11 15:00:00 +0000 UTC,4887398,280.18,278.75,282.15,1014,57,5,270,803,Clouds,broken clouds,04d
14690,1539273600,2018-10-11 16:00:00 +0000 UTC,4887398,281.01,279.85,282.55,1014,57,6,260,803,Clouds,broken clouds,04d,2018-10-11 16:00:00 +0000 UTC,4887398,281.01,279.85,282.55,1014,57,6,260,803,Clouds,broken clouds,04d
14691,1539277200,2018-10-11 17:00:00 +0000 UTC,4887398,281.5,280.35,283.15,1015,100,10,260,803,Clouds,broken clouds,04d,2018-10-11 17:00:00 +0000 UTC,4887398,281.5,280.35,283.15,1015,100,10,260,803,Clouds,broken clouds,04d
14692,1539280800,2018-10-11 18:00:00 +0000 UTC,4887398,282.3,280.35,284.25,1015,50,13,260,802,Clouds,scattered clouds,03d,2018-10-11 18:00:00 +0000 UTC,4887398,282.3,280.35,284.25,1015,50,13,260,802,Clouds,scattered clouds,03d
14693,1539284400,2018-10-11 19:00:00 +0000 UTC,4887398,282.83,280.95,284.85,1014,53,6,280,802,Clouds,scattered clouds,03d,2018-10-11 19:00:00 +0000 UTC,4887398,282.83,280.95,284.85,1014,53,6,280,802,Clouds,scattered clouds,03d
14694,1539288000,2018-10-11 20:00:00 +0000 UTC,4887398,283.17,282.05,285.35,1014,100,8,260,801,Clouds,few clouds,02d,2018-10-11 20:00:00 +0000 UTC,4887398,283.17,282.05,285.35,1014,100,8,260,801,Clouds,few clouds,02d
14695,1539291600,2018-10-11 21:00:00 +0000 UTC,4887398,283.23,282.05,284.25,1014,100,6,270,801,Clouds,few clouds,02d,2018-10-11 21:00:00 +0000 UTC,4887398,283.23,282.05,284.25,1014,100,6,270,801,Clouds,few clouds,02d
14696,1539295200,2018-10-11 22:00:00 +0000 UTC,4887398,283.19,282.05,284.15,1015,100,8,280,801,Clouds,few clouds,02d,2018-10-11 22:00:00 +0000 UTC,4887398,283.19,282.05,284.15,1015,100,8,280,801,Clouds,few clouds,02d
14697,1539298800,2018-10-11 23:00:00 +0000 UTC,4887398,282.79,282.05,283.35,1016,100,5,260,801,Clouds,few clouds,02d,2018-10-11 23:00:00 +0000 UTC,4887398,282.79,282.05,283.35,1016,100,5,260,801,Clouds,few clouds,02d
14698,1539302400,2018-10-12 00:00:00 +0000 UTC,4887398,281.87,280.65,283.15,1016,100,4,280,801,Clouds,few clouds,02n,2018-10-12 00:00:00 +0000 UTC,4887398,281.87,280.65,283.15,1016,100,4,280,801,Clouds,few clouds,02n
14699,1539306000,2018-10-12 01:00:00 +0000 UTC,4887398,280.67,279.65,281.45,1016,100,7,270,800,Clear,sky is clear,02n,2018-10-12 01:00:00 +0000 UTC,4887398,280.67,279.65,281.45,1016,100,7,270,800,Clear,sky is clear,02n
14700,1539309600,2018-10-12 02:00:00 +0000 UTC,4887398,279.8,278.15,281.15,1017,100,7,270,800,Clear,sky is clear,02n,2018-10-12 02:00:00 +0000 UTC,4887398,279.8,278.15,281.15,1017,100,7,270,800,Clear,sky is clear,02n
14701,1539313200,2018-10-12 03:00:00 +0000 UTC,4887398,279.41,278.15,280.95,1017,100,6,270,800,Clear,sky is clear,02n,2018-10-12 03:00:00 +0000 UTC,4887398,279.41,278.15,280.95,1017,100,6,270,800,Clear,sky is clear,02n
14702,1539316800,2018-10-12 04:00:00 +0000 UTC,4887398,278.76,276.45,280.95,1017,10,3,290,800,Clear,sky is clear,01n,2018-10-12 04:00:00 +0000 UTC,4887398,278.76,276.45,280.95,1017,10,3,290,800,Clear,sky is clear,01n
14703,1539320400,2018-10-12 05:00:00 +0000 UTC,4887398,278.12,275.95,280.35,1018,11,4,280,800,Clear,sky is clear,01n,2018-10-12 05:00:00 +0000 UTC,4887398,278.12,275.95,280.35,1018,11,4,280,800,Clear,sky is clear,01n
14704,1539324000,2018-10-12 06:00:00 +0000 UTC,4887398,277.43,275.35,279.85,1018,11,3,280,800,Clear,sky is clear,01n,2018-10-12 06:00:00 +0000 UTC,4887398,277.43,275.35,279.85,1018,11,3,280,800,Clear,sky is clear,01n
14705,1539327600,2018-10-12 07:00:00 +0000 UTC,4887398,277.1,275.35,278.75,1018,76,2,260,800,Clear,sky is clear,01n,2018-10-12 07:00:00 +0000 UTC,4887398,277.1,275.35,278.75,1018,76,2,260,800,Clear,sky is clear,01n
14706,1539331200,2018-10-12 08:00:00 +0000 UTC,4887398,276.56,273.75,278.75,1018,78,2,240,800,Clear,sky is clear,01n,2018-10-12 08:00:00 +0000 UTC,4887398,276.56,273.75,278.75,1018,78,2,240,800,Clear,sky is clear,01n
14707,1539334800,2018-10-12 09:00:00 +0000 UTC,4887398,276.19,273.75,278.15,1018,80,2,250,800,Clear,sky is clear,01n,2018-10-12 09:00:00 +0000 UTC,4887398,276.19,273.75,278.15,1018,80,2,250,800,Clear,sky is clear,01n
14708,1539338400,2018-10-12 10:00:00 +0000 UTC,4887398,275.64,273.15,277.55,1018,86,4,260,801,Clouds,few clouds,02n,2018-10-12 10:00:00 +0000 UTC,4887398,275.64,273.15,277.55,1018,86,4,260,801,Clouds,few clouds,02n
14709,1539342000,2018-10-12 11:00:00 +0000 UTC,4887398,275.45,273.15,277.55,1017,86,3,250,802,Clouds,scattered clouds,03n,2018-10-12 11:00:00 +0000 UTC,4887398,275.45,273.15,277.55,1017,86,3,250,802,Clouds,scattered clouds,03n
14710,1539345600,2018-10-12 12:00:00 +0000 UTC,4887398,275.21,273.15,277.05,1018,86,4,250,802,Clouds,scattered clouds,03n,2018-10-12 12:00:00 +0000 UTC,4887398,275.21,273.15,277.05,1018,86,4,250,802,Clouds,scattered clouds,03n
14711,1539349200,2018-10-12 13:00:00 +0000 UTC,4887398,275.15,273.15,277.05,1017,86,3,270,801,Clouds,few clouds,02d,2018-10-12 13:00:00 +0000 UTC,4887398,275.15,273.15,277.05,1017,86,3,270,801,Clouds,few clouds,02d
14712,1539352800,2018-10-12 14:00:00 +0000 UTC,4887398,276.57,274.85,278.15,1017,79,2,260,800,Clear,sky is clear,01d,2018-10-12 14:00:00 +0000 UTC,4887398,276.57,274.85,278.15,1017,79,2,260,800,Clear,sky is clear,01d
14713,1539356400,2018-10-12 15:00:00 +0000 UTC,4887398,278.15,277.05,279.25,1017,11,3,280,803,Clouds,broken clouds,04d,2018-10-12 15:00:00 +0000 UTC,4887398,278.15,277.05,279.25,1017,11,3,280,803,Clouds,broken clouds,04d
14714,1539360000,2018-10-12 16:00:00 +0000 UTC,4887398,278.16,277.05,280.15,1017,56,2,250,803,Clouds,broken clouds,04d,2018-10-12 16:00:00 +0000 UTC,4887398,278.16,277.05,280.15,1017,56,2,250,803,Clouds,broken clouds,04d
14715,1539363600,2018-10-12 17:00:00 +0000 UTC,4887398,278.22,277.25,280.15,1017,56,5,270,803,Clouds,broken clouds,04d,2018-10-12 17:00:00 +0000 UTC,4887398,278.22,277.25,280.15,1017,56,5,270,803,Clouds,broken clouds,04d
14716,1539367200,2018-10-12 18:00:00 +0000 UTC,4887398,277.92,276.65,279.15,1016,100,6,270,500,Rain,light rain,10d,2018-10-12 18:00:00 +0000 UTC,4887398,277.92,276.65,279.15,1016,100,6,270,500,Rain,light rain,10d
14717,1539370800,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,500,Rain,light rain,10d,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,500,Rain,light rain,10d
14718,1539370800,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,500,Rain,light rain,10d,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,301,Drizzle,drizzle,09d
14719,1539370800,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,301,Drizzle,drizzle,09d,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,500,Rain,light rain,10d
14720,1539370800,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,301,Drizzle,drizzle,09d,2018-10-12 19:00:00 +0000 UTC,4887398,277.89,276.75,279.15,1016,73,5,270,301,Drizzle,drizzle,09d
14721,1539374400,2018-10-12 20:00:00 +0000 UTC,4887398,277.86,276.35,278.75,1014,76,3,250,500,Rain,light rain,10d,2018-10-12 20:00:00 +0000 UTC,4887398,277.86,276.35,278.75,1014,76,3,250,500,Rain,light rain,10d
14722,1539378000,2018-10-12 21:00:00 +0000 UTC,4887398,278.21,277.55,279.25,1014,79,4,240,500,Rain,light rain,10d,2018-10-12 21:00:00 +0000 UTC,4887398,278.21,277.55,279.25,1014,79,4,240,500,Rain,light rain,10d
14723,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d
14724,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d
14725,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d
14726,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d
14727,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d
14728,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d
14729,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,701,Mist,mist,50d
14730,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,300,Drizzle,light intensity drizzle,09d
14731,1539381600,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d,2018-10-12 22:00:00 +0000 UTC,4887398,278.29,276.95,279.85,1013,70,4,240,500,Rain,light rain,10d
14732,1539385200,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,301,Drizzle,drizzle,09d,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,301,Drizzle,drizzle,09d
14733,1539385200,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,301,Drizzle,drizzle,09d,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,500,Rain,light rain,10d
14734,1539385200,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,500,Rain,light rain,10d,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,301,Drizzle,drizzle,09d
14735,1539385200,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,500,Rain,light rain,10d,2018-10-12 23:00:00 +0000 UTC,4887398,277.9,276.85,278.75,1014,80,5,240,500,Rain,light rain,10d
14736,1539388800,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,501,Rain,moderate rain,10n,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,501,Rain,moderate rain,10n
14737,1539388800,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,501,Rain,moderate rain,10n,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,301,Drizzle,drizzle,09n
14738,1539388800,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,301,Drizzle,drizzle,09n,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,501,Rain,moderate rain,10n
14739,1539388800,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,301,Drizzle,drizzle,09n,2018-10-13 00:00:00 +0000 UTC,4887398,277.81,276.55,279.25,1013,80,5,240,301,Drizzle,drizzle,09n
14740,1539392400,2018-10-13 01:00:00 +0000 UTC,4887398,277.54,276.55,278.75,1014,86,6,230,500,Rain,light rain,10n,2018-10-13 01:00:00 +0000 UTC,4887398,277.54,276.55,278.75,1014,86,6,230,500,Rain,light rain,10n
14741,1539396000,2018-10-13 02:00:00 +0000 UTC,4887398,277.17,276.35,278.15,1014,93,6,260,500,Rain,light rain,10n,2018-10-13 02:00:00 +0000 UTC,4887398,277.17,276.35,278.15,1014,93,6,260,500,Rain,light rain,10n
14742,1539399600,2018-10-13 03:00:00 +0000 UTC,4887398,276.83,275.85,278.15,1014,93,4,260,803,Clouds,broken clouds,04n,2018-10-13 03:00:00 +0000 UTC,4887398,276.83,275.85,278.15,1014,93,4,260,803,Clouds,broken clouds,04n
14743,1539403200,2018-10-13 04:00:00 +0000 UTC,4887398,276.4,275.35,277.55,1014,92,2,260,800,Clear,sky is clear,01n,2018-10-13 04:00:00 +0000 UTC,4887398,276.4,275.35,277.55,1014,92,2,260,800,Clear,sky is clear,01n
14744,1539406800,2018-10-13 05:00:00 +0000 UTC,4887398,275.89,274.25,277.05,1015,92,2,260,701,Mist,mist,50n,2018-10-13 05:00:00 +0000 UTC,4887398,275.89,274.25,277.05,1015,92,2,260,701,Mist,mist,50n
14745,1539410400,2018-10-13 06:00:00 +0000 UTC,4887398,275.71,274.85,276.65,1015,95,2,250,701,Mist,mist,50n,2018-10-13 06:00:00 +0000 UTC,4887398,275.71,274.85,276.65,1015,95,2,250,701,Mist,mist,50n
14746,1539414000,2018-10-13 07:00:00 +0000 UTC,4887398,275.28,273.75,276.65,1015,96,2,240,701,Mist,mist,50n,2018-10-13 07:00:00 +0000 UTC,4887398,275.28,273.75,276.65,1015,96,2,240,701,Mist,mist,50n
14747,1539417600,2018-10-13 08:00:00 +0000 UTC,4887398,275.55,274.15,276.65,1015,86,2,220,701,Mist,mist,50n,2018-10-13 08:00:00 +0000 UTC,4887398,275.55,274.15,276.65,1015,86,2,220,701,Mist,mist,50n
14748,1539421200,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,701,Mist,mist,50n,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,701,Mist,mist,50n
14749,1539421200,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,701,Mist,mist,50n,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,741,Fog,fog,50n
14750,1539421200,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,741,Fog,fog,50n,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,701,Mist,mist,50n
14751,1539421200,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,741,Fog,fog,50n,2018-10-13 09:00:00 +0000 UTC,4887398,274.97,273.15,276.65,1016,100,2,260,741,Fog,fog,50n
14752,1539424800,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,701,Mist,mist,50n,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,701,Mist,mist,50n
14753,1539424800,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,701,Mist,mist,50n,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,741,Fog,fog,50n
14754,1539424800,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,741,Fog,fog,50n,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,701,Mist,mist,50n
14755,1539424800,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,741,Fog,fog,50n,2018-10-13 10:00:00 +0000 UTC,4887398,274.77,273.15,276.25,1016,93,2,250,741,Fog,fog,50n
14756,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n
14757,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n
14758,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n
14759,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n
14760,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n
14761,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n
14762,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,701,Mist,mist,50n
14763,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,741,Fog,fog,50n
14764,1539428400,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n,2018-10-13 11:00:00 +0000 UTC,4887398,274.39,273.15,275.95,1017,100,3,260,721,Haze,haze,50n
14765,1539432000,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,701,Mist,mist,50n,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,701,Mist,mist,50n
14766,1539432000,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,701,Mist,mist,50n,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,741,Fog,fog,50n
14767,1539432000,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,741,Fog,fog,50n,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,701,Mist,mist,50n
14768,1539432000,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,741,Fog,fog,50n,2018-10-13 12:00:00 +0000 UTC,4887398,274.23,273.15,275.75,1017,15,3,230,741,Fog,fog,50n
14769,1539435600,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,701,Mist,mist,50d,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,701,Mist,mist,50d
14770,1539435600,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,701,Mist,mist,50d,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,741,Fog,fog,50d
14771,1539435600,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,741,Fog,fog,50d,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,701,Mist,mist,50d
14772,1539435600,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,741,Fog,fog,50d,2018-10-13 13:00:00 +0000 UTC,4887398,274.05,273.15,275.35,1018,100,2,240,741,Fog,fog,50d
14773,1539439200,2018-10-13 14:00:00 +0000 UTC,4887398,274.93,273.75,275.95,1017,89,2,230,701,Mist,mist,50d,2018-10-13 14:00:00 +0000 UTC,4887398,274.93,273.75,275.95,1017,89,2,230,701,Mist,mist,50d
14774,1539442800,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,701,Mist,mist,50d,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,701,Mist,mist,50d
14775,1539442800,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,701,Mist,mist,50d,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,721,Haze,haze,50d
14776,1539442800,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,721,Haze,haze,50d,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,701,Mist,mist,50d
14777,1539442800,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,721,Haze,haze,50d,2018-10-13 15:00:00 +0000 UTC,4887398,277.21,274.85,279.35,1018,75,2,250,721,Haze,haze,50d
14778,1539446400,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,721,Haze,haze,50d,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,721,Haze,haze,50d
14779,1539446400,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,721,Haze,haze,50d,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,701,Mist,mist,50d
14780,1539446400,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,701,Mist,mist,50d,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,721,Haze,haze,50d
14781,1539446400,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,701,Mist,mist,50d,2018-10-13 16:00:00 +0000 UTC,4887398,279.31,277.55,281.15,1018,52,3,240,701,Mist,mist,50d
14782,1539450000,2018-10-13 17:00:00 +0000 UTC,4887398,281.26,280.95,282.15,1018,100,5,230,801,Clouds,few clouds,02d,2018-10-13 17:00:00 +0000 UTC,4887398,281.26,280.95,282.15,1018,100,5,230,801,Clouds,few clouds,02d
14783,1539453600,2018-10-13 18:00:00 +0000 UTC,4887398,282.35,282.05,283.15,1018,57,3,220,800,Clear,sky is clear,01d,2018-10-13 18:00:00 +0000 UTC,4887398,282.35,282.05,283.15,1018,57,3,220,800,Clear,sky is clear,01d
14784,1539457200,2018-10-13 19:00:00 +0000 UTC,4887398,283.18,282.55,284.15,1017,100,6,240,802,Clouds,scattered clouds,03d,2018-10-13 19:00:00 +0000 UTC,4887398,283.18,282.55,284.15,1017,100,6,240,802,Clouds,scattered clouds,03d
14785,1539460800,2018-10-13 20:00:00 +0000 UTC,4887398,283.98,283.15,285.15,1016,46,3,240,802,Clouds,scattered clouds,03d,2018-10-13 20:00:00 +0000 UTC,4887398,283.98,283.15,285.15,1016,46,3,240,802,Clouds,scattered clouds,03d
14786,1539464400,2018-10-13 21:00:00 +0000 UTC,4887398,284.27,283.35,285.15,1016,53,5,200,800,Clear,sky is clear,01d,2018-10-13 21:00:00 +0000 UTC,4887398,284.27,283.35,285.15,1016,53,5,200,800,Clear,sky is clear,01d
14787,1539468000,2018-10-13 22:00:00 +0000 UTC,4887398,284.23,282.75,285.35,1016,56,3,220,800,Clear,sky is clear,01d,2018-10-13 22:00:00 +0000 UTC,4887398,284.23,282.75,285.35,1016,56,3,220,800,Clear,sky is clear,01d
14788,1539471600,2018-10-13 23:00:00 +0000 UTC,4887398,283.44,282.05,284.85,1016,50,1,210,802,Clouds,scattered clouds,03d,2018-10-13 23:00:00 +0000 UTC,4887398,283.44,282.05,284.85,1016,50,1,210,802,Clouds,scattered clouds,03d
14789,1539475200,2018-10-14 00:00:00 +0000 UTC,4887398,282.48,281.15,283.75,1017,57,6,211,803,Clouds,broken clouds,04n,2018-10-14 00:00:00 +0000 UTC,4887398,282.48,281.15,283.75,1017,57,6,211,803,Clouds,broken clouds,04n
14790,1539478800,2018-10-14 01:00:00 +0000 UTC,4887398,281.42,279.65,283.15,1017,66,2,200,803,Clouds,broken clouds,04n,2018-10-14 01:00:00 +0000 UTC,4887398,281.42,279.65,283.15,1017,66,2,200,803,Clouds,broken clouds,04n
14791,1539482400,2018-10-14 02:00:00 +0000 UTC,4887398,280.7,279.25,282.05,1017,70,2,0,803,Clouds,broken clouds,04n,2018-10-14 02:00:00 +0000 UTC,4887398,280.7,279.25,282.05,1017,70,2,0,803,Clouds,broken clouds,04n
14792,1539486000,2018-10-14 03:00:00 +0000 UTC,4887398,279.92,278.05,281.45,1017,65,1,0,802,Clouds,scattered clouds,03n,2018-10-14 03:00:00 +0000 UTC,4887398,279.92,278.05,281.45,1017,65,1,0,802,Clouds,scattered clouds,03n
14793,1539489600,2018-10-14 04:00:00 +0000 UTC,4887398,278.64,277.05,280.95,1017,78,1,170,800,Clear,sky is clear,01n,2018-10-14 04:00:00 +0000 UTC,4887398,278.64,277.05,280.95,1017,78,1,170,800,Clear,sky is clear,01n
14794,1539493200,2018-10-14 05:00:00 +0000 UTC,4887398,278.08,276.45,280.35,1017,93,6,220,701,Mist,mist,50n,2018-10-14 05:00:00 +0000 UTC,4887398,278.08,276.45,280.35,1017,93,6,220,701,Mist,mist,50n
